img_6022,39,1206,96,1211,95,1365,53,1365,###
img_6022,483,459,968,466,952,642,479,637,專業檳榔
img_6022,806,1154,1024,1149,1024,1365,812,1365,###
img_6022,448,0,992,0,995,212,444,207,小野福
img_6023,707,85,1024,78,1024,115,712,123,###
img_6023,634,681,725,661,755,1154,654,1175,祥禾記帳士
img_6024,861,591,1024,598,1024,838,880,843,###
img_6024,313,870,938,919,938,1012,316,978,台灣電力公司
img_6025,24,217,26,245,0,247,0,221,布心
img_6025,460,162,747,117,737,295,460,317,便當
img_6025,968,968,1024,965,1024,1312,966,1308,###
img_6025,232,410,396,417,395,662,235,669,###
img_6025,491,1164,736,1162,735,1365,486,1365,###
img_6025,89,209,386,174,395,322,95,337,自助餐
img_6026,421,1258,774,1239,778,1315,425,1324,焿麵系列
img_6026,927,896,1024,913,1024,1365,924,1365,###
img_6026,135,333,218,327,218,449,141,439,###
img_6026,431,1170,767,1154,778,1221,431,1231,牛肉麵
img_6027,229,429,850,436,858,643,233,635,花好今圓
img_6027,1185,132,1365,145,1365,231,1181,230,###
img_6028,295,83,656,74,643,160,300,176,###
img_6028,54,350,1354,465,1358,710,21,664,時尚館
img_6029,403,26,621,20,596,573,388,560,饅頭
img_6029,63,684,189,681,180,1365,61,1365,###
img_6029,764,777,1024,788,1024,1034,752,1029,###
img_6029,194,13,391,17,384,560,159,559,山東
img_6030,556,956,604,956,603,1030,554,1031,蛋餅
img_6030,423,1170,510,1170,510,1196,423,1196,文信店
img_6030,429,622,529,623,520,1155,417,1155,劉姊姊飯糰
img_6030,561,708,606,709,605,779,557,779,漢堡
img_6030,956,695,1024,700,1024,1365,946,1365,###
img_6030,382,707,425,708,412,1096,365,1094,速食餐飲連鎖
img_6030,76,258,179,258,182,401,72,391,###
img_6030,79,1031,142,1045,134,1365,86,1365,###
img_6030,556,1067,601,1068,600,1144,553,1143,咖啡
img_6030,472,358,664,352,677,537,477,529,###
img_6030,607,205,823,219,825,320,598,330,###
img_6030,923,438,1024,442,1024,621,934,603,###
img_6030,172,771,228,777,243,1365,182,1365,###
img_6030,560,814,602,814,602,922,555,922,三明治
img_6031,723,779,859,784,860,829,724,824,飯食類
img_6031,838,848,1024,850,1024,1331,839,1329,###
img_6031,261,1070,266,1141,160,1179,158,1119,租府家
img_6031,211,1322,333,1338,336,1365,220,1365,###
img_6031,214,123,447,121,453,186,218,202,###
img_6031,530,559,889,577,885,670,530,656,寬心丸
img_6031,564,770,703,778,703,826,563,819,麵食類
img_6031,20,336,45,342,34,487,7,474,###
img_6031,1004,196,1024,203,1024,449,1017,455,###
img_6031,496,671,913,688,915,775,493,756,手工水餃
img_6031,792,416,804,411,806,464,794,468,###士###
img_6031,345,496,457,493,454,700,336,704,###
img_6032,39,355,1254,246,1272,543,16,622,米菲美國
img_6032,846,774,1428,761,1428,1024,831,1024,###
img_6033,884,224,1024,235,1024,319,886,328,###
img_6033,916,1391,1024,1390,1024,1531,926,1531,###
img_6033,0,373,122,373,122,393,0,392,###工程有限公司
img_6033,28,395,97,394,98,412,27,411,月日
img_6033,702,59,1024,69,1024,138,701,130,###
img_6033,0,437,98,435,98,456,0,458,免付賣
img_6033,0,352,122,352,123,373,0,373,###制工程處
img_6033,168,198,363,202,360,286,157,283,###
img_6033,177,551,961,512,973,822,139,825,行人專用時相
img_6034,586,177,644,207,673,518,612,502,台灣信###會
img_6034,397,274,493,315,562,1229,442,1214,建甲泰義堂
img_6034,927,1047,1024,1052,1024,1365,930,1365,###
img_6035,522,475,737,474,731,547,513,548,木桶鍋
img_6035,1456,534,1820,532,1820,814,1459,819,###
img_6035,203,574,598,572,596,666,194,666,請由此進
img_6035,134,181,750,163,689,447,94,463,上官
img_6035,1206,89,1820,75,1820,153,1202,168,###
img_6035,930,883,1250,877,1259,1024,936,1024,###
img_6036,604,1033,870,1034,875,1169,592,1168,里可
img_6036,384,1265,597,1267,603,1365,392,1365,###
img_6037,260,304,442,305,451,379,258,374,豐業盛
img_6037,962,289,1024,279,1024,613,963,611,###
img_6037,255,422,409,422,423,1218,268,1222,綠豆沙牛奶
img_6037,458,775,950,772,957,1189,470,1184,###
img_6038,345,574,441,594,440,1340,334,1327,皇家時尚館
img_6038,34,692,97,692,85,1365,42,1365,###
img_6039,165,676,1666,680,1682,971,147,951,金義盛銀樓
img_6039,1297,199,1783,205,1781,321,1310,310,###
img_6040,67,665,753,725,761,817,55,773,宏旅旅行社股份有限公司
img_6040,990,47,1024,53,1024,85,1005,88,###
img_6041,434,427,568,440,574,612,424,594,###
img_6041,539,704,658,722,661,1050,535,1033,慈詢
img_6041,121,1,172,1,170,26,110,34,###
img_6041,676,849,716,854,720,1091,676,1086,人文康###協會
img_6042,112,1344,286,1346,287,1365,116,1365,###
img_6042,25,1087,370,1096,369,1169,24,1168,松泰系統廚櫃
img_6042,385,1095,601,1101,604,1174,386,1169,空間設計
img_6042,664,119,933,120,920,183,673,194,###
img_6042,656,1085,1024,1091,1024,1365,661,1365,###
img_6042,0,1299,136,1298,136,1327,0,1329,冬身服務
img_6043,171,1075,319,1052,346,1348,172,1346,動速
img_6043,133,122,209,174,165,691,114,679,動速直排輪
img_6043,306,421,436,404,436,670,326,676,###
img_6043,657,95,928,104,937,194,654,192,###
img_6043,399,1193,924,1158,928,1239,395,1271,直排輪推廣中心
img_6043,638,280,1024,285,1024,404,639,423,###
img_6043,473,542,969,538,971,834,473,831,###
img_6043,358,1073,972,1025,974,1130,352,1177,極限運動用品
img_6043,172,632,202,648,189,1020,156,1010,極限運動用品
img_6043,124,1043,163,1041,170,1365,108,1365,###
img_6044,458,630,532,610,520,1037,444,1054,專業檢修
img_6044,856,816,1024,802,1024,1365,859,1365,###
img_6044,952,411,1024,399,1024,564,969,554,###
img_6044,539,600,614,576,607,1006,531,1034,連鎖商店
img_6045,1174,211,1365,202,1365,425,1162,438,###
img_6045,146,304,1181,550,1231,763,74,606,元大通訊
img_6046,325,1225,697,1240,686,1365,322,1365,###
img_6046,697,410,774,386,807,522,755,508,轉角
img_6046,658,468,730,444,802,563,741,560,###
img_6046,900,720,1024,730,1024,1365,893,1365,###
img_6046,620,576,777,598,774,1178,606,1160,轉角陶屋
img_6046,72,673,144,689,151,1059,76,1052,###
img_6047,485,995,746,1002,738,1363,481,1354,###
img_6047,59,1228,363,1216,366,1282,57,1292,環境科技公司
img_6047,113,1151,306,1141,309,1212,115,1223,麗水
img_6047,865,523,1024,512,1024,762,866,761,###
img_6048,617,162,1024,165,1024,366,633,351,###
img_6048,837,1154,1024,1167,1024,1365,817,1365,###
img_6048,356,166,589,166,584,1107,328,1105,七果美語
img_6048,225,1110,672,1110,667,1223,223,1223,請上二樓
img_6049,41,901,924,900,933,1109,39,1116,君綺診所
img_6049,1001,1481,1024,1481,1024,1820,1005,1820,###
img_6050,292,1211,417,1231,416,1365,300,1365,###
img_6050,320,64,922,65,936,212,317,192,名記真糖
img_6051,445,562,556,590,551,1094,438,1081,維豐企業有限公司
img_6051,826,1087,1024,1089,1024,1365,824,1365,###
img_6052,446,987,497,978,499,1043,446,1048,兒
img_6052,54,372,94,371,98,612,64,619,###
img_6052,389,1062,488,1055,492,1270,387,1274,診所
img_6052,442,869,495,866,494,922,442,933,內
img_6052,371,878,423,870,429,1053,369,1057,耳鼻喉
img_6052,8,541,22,539,3,836,14,839,###
img_6052,566,1137,1024,1132,1024,1365,559,1365,###
img_6052,191,230,499,150,509,282,191,357,疫苗接種
img_6052,383,539,471,522,473,858,386,872,葉普榮
img_6052,28,121,82,106,82,156,35,155,###
img_6052,661,590,1024,587,1024,930,653,928,###
img_6052,951,95,1024,99,1024,242,942,236,###
img_6053,672,829,1265,842,1260,1001,665,998,蜜能紫微斗數
img_6053,681,136,1041,145,1037,229,681,232,###
img_6053,1222,256,1365,261,1365,551,1221,558,###
img_6053,152,620,525,629,484,814,95,810,專業
img_6053,773,70,1159,70,1143,131,767,128,###
img_6053,949,21,1365,29,1365,42,949,48,###
img_6053,707,634,1306,660,1285,814,681,810,開運風水印鍋
img_6053,0,827,599,818,579,1009,0,990,娃名學
img_6054,686,1142,1024,1132,1024,1509,700,1513,###
img_6054,407,188,470,190,651,960,551,953,廣三中港之星
img_6055,697,746,1356,702,1361,961,648,987,養鋒人家
img_6055,356,137,550,139,562,290,340,293,###
img_6056,787,229,1024,233,1024,305,781,292,###
img_6056,165,1001,233,1005,231,1045,165,1042,配件
img_6056,225,816,747,857,747,948,219,917,程有手機維修
img_6056,218,362,459,357,453,467,216,480,###
img_6056,446,1098,591,1099,595,1365,458,1365,###
img_6056,255,1007,320,1009,320,1050,254,1045,包膜
img_6056,891,910,1024,921,1024,1246,900,1252,###
img_6056,388,1014,501,1019,502,1057,386,1051,程有手機
img_6057,350,526,511,533,529,1083,356,1070,###
img_6057,734,1086,825,1081,826,1101,733,1105,館前分公司
img_6057,366,1142,852,1133,860,1212,362,1224,國泰綜合證券
img_6057,748,709,1024,715,1024,1065,745,1062,###
img_6058,499,271,715,273,708,370,501,359,鄉味
img_6058,882,838,1024,837,1024,1120,876,1118,###
img_6058,732,0,826,0,824,70,739,82,###
img_6058,186,1,295,1,295,26,178,24,###
img_6058,525,365,678,377,650,686,534,665,烤肉
img_6058,119,225,170,229,172,355,116,351,口
img_6058,503,1041,683,1041,679,1365,511,1365,###
img_6058,776,1299,1024,1291,1024,1365,786,1365,###
img_6058,462,615,521,594,531,625,472,650,海鮮
img_6058,605,63,615,0,694,0,693,58,###心
img_6058,684,375,727,377,722,594,681,592,獨家醬汁
img_6058,53,442,83,443,84,914,60,923,###
img_6058,468,367,512,368,507,577,468,575,極緻口味
img_6058,927,81,1024,73,1024,132,942,131,###
img_6059,35,74,68,77,81,173,26,181,###
img_6059,646,624,820,598,826,682,651,712,陽明
img_6059,674,731,806,704,851,1311,715,1327,微笑牙醫
img_6059,289,433,609,430,612,907,285,893,###
img_6060,120,847,430,848,431,913,118,915,安格斯黑牛
img_6060,1785,282,1820,284,1820,436,1790,447,###
img_6060,785,700,1431,730,1442,927,793,930,燒肉王
img_6060,915,998,1270,990,1260,1024,910,1024,###
img_6060,260,742,628,740,628,833,255,830,日式炭燒
img_6060,455,847,758,849,762,912,453,913,精緻吃到飽
img_6060,333,976,698,974,699,1024,345,1024,###
img_6060,1296,938,1760,953,1750,1024,1294,1024,###
img_6061,563,400,1115,407,1127,532,565,526,老賴茶棧
img_6061,907,287,1365,295,1365,383,909,380,###
img_6062,1130,235,1365,236,1365,400,1135,400,###
img_6062,222,494,1201,491,1206,664,228,655,貼貝心小棧
img_6063,287,411,608,414,609,485,288,484,大城雪梨
img_6063,648,1141,1024,1156,1024,1365,636,1365,###
img_6064,578,490,1068,500,1074,669,573,655,薇舍
img_6064,92,501,197,484,197,1024,111,1024,###
img_6065,601,512,846,502,853,787,615,791,###
img_6065,484,132,545,131,547,165,484,166,華府
img_6065,297,1009,449,1009,448,1363,298,1365,###
img_6065,569,258,608,259,606,457,569,456,桃園市私立
img_6065,431,865,583,869,584,899,431,896,###公立化
img_6065,79,1024,131,1033,132,1365,75,1365,###
img_6065,731,114,1024,104,1024,214,727,215,###
img_6065,470,268,556,262,549,863,467,860,華府托嬰中心
img_6065,472,167,554,166,555,186,472,187,托翠中心
img_6065,651,1169,874,1156,859,1365,650,1365,###
img_6065,177,814,262,826,273,1261,179,1260,###
img_6065,483,112,542,111,543,128,484,130,排###市
img_6066,1097,859,1365,848,1365,1024,1101,1024,###
img_6066,368,843,935,841,942,994,365,995,手機配件
img_6067,413,633,1341,562,1361,827,384,849,好運連連
img_6067,477,254,661,251,652,393,476,406,###
img_6067,1241,149,1363,144,1367,322,1246,322,甘草
img_6067,1103,213,1224,210,1228,471,1103,471,芭樂王
img_6068,264,528,460,1364,70,1365,10,648,美###
img_6068,793,299,1024,291,1024,410,788,402,###
img_6068,25,96,88,85,80,173,32,183,###
img_6068,417,109,688,120,616,1208,423,1187,休息中
img_6069,409,813,598,803,602,1365,420,1365,###
img_6069,913,95,1024,102,1024,139,895,138,###
img_6069,863,651,948,660,950,702,861,693,美體
img_6069,572,107,782,106,794,145,575,149,###
img_6069,278,1139,392,1140,394,1365,268,1365,###
img_6069,935,730,970,732,972,753,937,755,小玉
img_6069,733,493,952,518,948,640,730,624,小玉
img_6069,713,636,805,647,803,688,712,679,美甲
img_6070,161,409,361,408,360,669,161,659,###
img_6070,173,783,868,719,872,898,176,932,鄉味串燒
img_6071,394,1072,983,1002,989,1058,392,1127,馬偕醫院醫師聯合主治
img_6071,110,1270,233,1277,217,1365,98,1365,###
img_6071,1010,912,1024,901,1024,1259,1021,1250,###
img_6071,57,788,973,642,981,973,54,1085,名德牙醫
img_6071,68,1110,337,1074,338,1131,66,1165,前台北長庚
img_6071,606,1326,942,1298,944,1357,612,1365,高科技口內攝影
img_6071,683,297,1024,295,1024,407,668,409,###
img_6071,976,422,1024,431,1024,891,985,888,一###
img_6072,377,550,505,554,512,1156,373,1165,###
img_6072,235,719,321,709,319,884,226,889,批發
img_6072,876,39,1024,35,1024,69,874,65,###
img_6072,821,999,1024,1012,1024,1365,837,1365,###
img_6072,224,919,313,912,301,1085,210,1089,零售
img_6072,203,1122,308,1118,304,1171,200,1175,埔心店
img_6072,226,494,283,487,270,704,212,712,寵物
img_6072,258,116,358,92,358,465,237,482,來來
img_6072,564,408,1024,413,1024,849,568,850,###
img_6072,284,481,355,472,343,697,272,704,食###烏
img_6073,276,1147,814,1144,814,1309,280,1297,梅香小吃
img_6073,160,1223,223,1211,211,1365,170,1365,###
img_6073,295,377,831,456,778,701,262,605,梅香
img_6073,115,65,231,70,231,125,117,119,###
img_6074,860,104,1024,118,1024,197,872,203,###
img_6074,96,653,294,670,291,722,92,706,臉部保養
img_6074,107,424,304,439,302,493,103,477,手足保養
img_6074,198,863,288,859,299,1150,203,1146,###
img_6074,814,534,1024,538,1024,822,818,825,###
img_6074,714,1317,974,1322,963,1365,727,1365,###
img_6074,95,148,532,177,525,268,91,238,張安美學館
img_6074,100,537,303,555,301,608,96,591,眼唇紋繡
img_6074,109,306,310,321,306,373,102,357,時尚美甲
img_6074,442,1305,616,1303,617,1365,436,1365,###
img_6075,807,1346,1023,1388,1024,1481,815,1442,綠園道
img_6075,644,1307,785,1347,789,1436,645,1405,金典
img_6075,760,202,1024,191,1024,387,759,386,###
img_6075,50,1033,115,1019,106,1417,38,1401,###
img_6076,830,451,1024,467,1024,736,841,748,###
img_6076,3,337,238,394,680,1354,340,1335,大甲芋頭城
img_6076,843,909,1024,907,1024,1217,851,1217,###
img_6076,119,1231,164,1365,128,1365,96,1259,千立###
img_6077,728,917,1365,923,1365,1024,730,1024,###
img_6077,201,546,1096,530,1100,745,195,735,米羅小舖
img_6078,954,773,1289,778,1290,1024,957,1024,###
img_6078,261,86,1112,97,1130,304,266,305,樂揚千里
img_6079,298,736,456,728,456,977,300,971,###
img_6079,203,982,297,967,288,1683,198,1695,寵物公園
img_6079,791,1121,1024,1119,1024,1735,794,1718,###
img_6079,190,1729,294,1719,297,1760,188,1768,美容用品
img_6080,185,1116,830,1133,832,1242,171,1230,美視佳眼鏡
img_6080,266,594,450,591,445,926,273,931,###
img_6081,32,25,67,29,59,180,22,175,美髮沙龍
img_6081,282,92,443,88,450,123,286,114,包
img_6081,131,554,623,596,631,868,107,825,爭鮮魚
img_6081,1019,991,1365,1002,1365,1024,1005,1024,公###
img_6082,197,750,1101,684,1093,809,153,857,手機現場維修
img_6082,1,424,30,435,23,572,5,570,###
img_6083,1210,577,1626,570,1637,879,1201,885,###
img_6083,1560,1000,1820,1006,1820,1024,1553,1024,###
img_6083,621,178,1051,114,1044,285,605,340,售票處
img_6083,505,585,854,569,844,791,477,791,月台
img_6084,216,449,749,447,751,707,203,701,阿德
img_6084,116,827,171,837,160,1322,115,1322,###
img_6084,911,799,1023,804,1023,1083,925,1083,###
img_6084,816,1143,1023,1131,1023,1322,819,1322,###
img_6084,200,910,699,911,699,966,197,964,得舒飲食健康餐盒
img_6084,187,703,728,709,728,883,182,876,###又叔###
img_6085,853,850,1024,840,1024,1365,848,1365,###
img_6085,546,193,749,196,745,284,554,282,###
img_6085,263,839,585,845,585,929,259,920,堤亞摩
img_6085,197,928,639,938,640,996,195,988,咖啡生活館
img_6086,541,849,921,841,923,916,538,919,精緻自助餐
img_6086,713,189,1105,193,1111,298,727,296,###
img_6086,50,778,441,783,434,927,18,924,小飯桌
img_6086,960,845,1274,840,1281,915,961,916,清粥小菜
img_6087,751,271,901,272,908,356,749,351,大彰化
img_6087,766,474,893,472,903,1077,777,1082,四海豆漿
img_6087,761,367,898,377,897,453,758,450,永和
img_6087,758,1104,918,1105,919,1160,756,1159,早餐停夜
img_6087,981,1022,1024,1020,1024,1365,986,1365,###
img_6088,254,487,758,463,764,629,262,659,基老閣
img_6088,537,248,585,246,614,339,549,338,霸王
img_6088,257,669,462,658,463,763,264,775,油雞
img_6088,267,789,755,757,762,858,268,892,脆筍拌鮮雞
img_6088,878,102,901,96,903,178,875,182,光小
img_6088,905,140,965,119,964,158,905,176,精品店面
img_6088,556,648,760,642,761,746,560,755,醉雞
img_6089,408,204,651,223,649,357,407,355,###
img_6089,265,1106,904,1074,908,1186,256,1206,多多選物販賣機
img_6090,892,687,1024,687,1024,947,902,937,###
img_6090,443,207,585,246,635,1148,409,1100,新玉川銀樓
img_6091,882,797,1239,800,1236,1024,883,1024,###
img_6091,241,232,1491,207,1532,356,189,366,統心公園
img_6092,66,54,142,59,144,130,88,136,丁
img_6092,52,393,450,366,454,502,62,534,黑豬肉
img_6092,532,955,606,938,608,966,534,987,綜合
img_6092,103,1062,270,1053,256,1365,102,1365,###
img_6092,758,895,818,879,818,905,758,922,米腸
img_6092,276,14,913,74,902,195,265,162,大腸包小腸
img_6092,433,516,477,514,483,609,436,613,出售
img_6092,1,1321,38,1319,33,1365,8,1365,###
img_6092,676,1179,918,1174,917,1365,678,1365,###
img_6092,651,925,717,907,719,934,652,951,香腸
img_6092,610,364,876,361,873,472,611,485,香腸
img_6093,178,69,227,70,203,995,150,994,新竹縣私立悠遊藝術文理技藝短期補習班
img_6093,568,121,765,117,761,161,565,161,###
img_6093,829,1297,1024,1309,1024,1365,830,1365,###
img_6093,290,65,462,61,416,469,242,457,您遊
img_6094,242,323,227,511,184,536,198,353,住任學
img_6094,560,309,1024,305,1024,415,557,401,###
img_6094,693,524,1024,522,1024,1079,690,1080,###
img_6094,32,1142,82,1135,85,1365,22,1365,###
img_6094,199,536,190,668,156,685,166,551,文理
img_6094,241,509,230,644,195,662,206,527,短期
img_6094,753,1304,1024,1302,1024,1365,757,1365,###
img_6094,214,664,190,950,147,972,171,684,補羽白班
img_6095,1126,805,1365,805,1365,1024,1121,1024,###
img_6095,561,2,839,1,841,38,570,35,###
img_6095,626,697,998,668,1007,841,628,854,便當
img_6095,427,192,1159,211,1183,649,417,716,金城
img_6096,393,1064,610,1059,614,1365,388,1365,###
img_6096,578,336,1024,335,1024,486,588,482,###
img_6096,245,812,841,915,836,1059,235,964,著泥三明治
img_6096,323,667,563,721,559,820,309,776,###全肉
img_6097,24,762,74,766,57,1161,16,1158,###
img_6097,997,1260,1024,1256,1024,1365,1006,1365,###
img_6097,225,1042,351,1020,354,1096,224,1109,想早餐
img_6097,322,1159,386,1152,383,1180,322,1188,丹限社司
img_6097,270,222,549,219,539,376,271,381,###
img_6097,316,1197,353,1191,352,1219,318,1223,漢###
img_6097,248,1170,312,1161,311,1191,246,1200,約###蛋###
img_6097,95,133,178,135,174,239,94,255,###
img_6097,273,1203,310,1198,309,1227,274,1231,可###
img_6097,512,1030,811,1025,808,1365,512,1365,###
img_6098,595,1332,823,1330,818,1365,604,1365,###
img_6098,677,197,844,205,871,802,695,797,新城龍
img_6098,940,162,1024,163,1024,368,942,380,一
img_6098,144,196,269,196,265,310,141,303,###
img_6098,44,772,106,761,96,1014,39,1008,多###
img_6098,93,1216,192,1208,189,1365,96,1365,###
img_6098,539,921,595,923,595,951,538,949,電話
img_6098,931,27,1024,38,1024,84,928,84,###
img_6098,217,1055,466,1070,472,1365,210,1365,###
img_6098,599,80,636,83,637,166,599,162,數學
img_6098,674,85,835,104,836,173,677,167,私立
img_6098,539,892,594,893,593,922,539,920,洽詢
img_6098,963,422,1024,411,1024,840,962,856,###
img_6098,552,197,641,207,656,795,559,790,短期補習班
img_6098,853,1188,890,1189,890,1206,855,1205,帆虹
img_6098,863,1208,881,1207,887,1280,868,1278,牙醫珍所
img_6098,957,1037,1024,1038,1024,1365,958,1365,###
img_6098,550,73,586,77,588,159,549,155,美語
img_6099,713,1247,1024,1256,1024,1365,709,1365,###
img_6099,685,470,750,477,772,1041,713,1039,建築木五全###
img_6099,107,928,213,912,203,1229,111,1231,###
img_6099,753,480,811,488,836,1045,777,1043,刀剪###磅秤
